tweet_id,text,location_mentions
ID_1110264028268560384,"This drone video shows Highway 34 near Bellevue, Nebraska closed a week after severe flooding led to a levee breach.","[{'text': 'Highway 34 near Bellevue', 'type': 'Road/street', 'start_offset': 23, 'end_offset': 47}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 49, 'end_offset': 57}]"
ID_1110948019224993792,Its Severe Weather Awareness Week for the state of Nebraska ⚡️ἲAἲA⚡️ Our Lincoln office participated in this mornings statewide Tornado Drill to make sure were prepared. With warm weather comes severe storms—take time to run through your emergency procedures for work and home.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 51, 'end_offset': 59}]"
ID_1112071744418910211,"The Hanian Imperial King @djdahavor has seen just a little of the flooding in Nebraska on his way to Montana. Its bad; the worst hes ever seen. Many roads closed, many homes gone. Please keep the people of #Nebraska in your thoughts. Render help if you can. #NebraskaFlooding","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 78, 'end_offset': 86}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 207, 'end_offset': 215}]"
ID_1111024124246310914,Operation Feed the Critters is a go! @InmanFFA students are gathering supplies to aid farmers and ranchers affected by flooding.,[]
ID_1111646840611618818,Check out one of my students who has been working exhausting hours these past few weeks with the @nearmyguard. Im very proud of him and his unit. He represents @CUNE well and helps me have a greater appreciation for all flood relief efforts in Nebraska.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 244, 'end_offset': 252}]"
ID_1110928799045169154,The @usairforce says it needs $4.9 billion additional funding to rebuild @TeamTyndall in Florida severely damaged by Hurricane Michael in October and @Offutt_AFB in Nebraska devastated by recent flooding.,"[{'text': 'Florida', 'type': 'State', 'start_offset': 89, 'end_offset': 96}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 165, 'end_offset': 173}]"
ID_1110300326484164609,Help is heading from Maine to Nebraska in the wake of deadly and devastating floods:,"[{'text': 'Maine', 'type': 'State', 'start_offset': 21, 'end_offset': 26}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 30, 'end_offset': 38}]"
ID_1110920204731715584,"Another weird dream last night, I was in the jungle and met Ciara. Somehow talked her into donating 6 million for the Nebraska flood victims. ὠ5","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 118, 'end_offset': 126}]"
ID_1110477931757875200,RT @ArlanFF101: Great video showing the extent of flooding in parts of eastern Nebraska #oatt,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 79, 'end_offset': 87}]"
ID_1112738841776013312,Truck driver hauling donated hay for Nebraska victims gets stuck in Tulsa #nebraskaflood2019 #Flood2019,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 37, 'end_offset': 45}, {'text': 'Tulsa', 'type': 'City/town', 'start_offset': 68, 'end_offset': 73}]"
ID_1110997004207964165,"Veterans or their dependents may be eligible to receive funds through #Nebraska #Veterans Aid for food, clothing, and emergency housing due to the #NebraskaFlood. Learn more here:  Contact your CVSO to apply","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 71, 'end_offset': 79}]"
ID_1110292822094155776,RT @3NewsNowOmaha: Those displaced by flooding in Nebraska are eligible for mortgage and rental cost assistance.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 50, 'end_offset': 58}]"
ID_1110602813443375110,"TOMORROW is the statewide tornado drill for Nebraska & Iowa! It all kicks off at 10:00 AM with the TEST Tornado Watch, and you might hear sirens at 10:15 AM when they issue a TEST Tornado Warning. Ill be here with a lot of information on severe weather safety!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 44, 'end_offset': 52}, {'text': 'Iowa', 'type': 'State', 'start_offset': 55, 'end_offset': 59}]"
ID_1111471698962993152,Flooding overtook the Midwest and destroyed farmlands and drowned or stranded livestock. What lies ahead for these farmers?,"[{'text': 'Midwest', 'type': 'Other locations', 'start_offset': 22, 'end_offset': 29}]"
ID_1111322672246472705,"but is still shit cant pass without 4x4. Anyway Im selling a Nebraska Strong Hell or Highwater tshirt to help raise some money to fix or replace the truck anything after that Im donating to the Red Cross. Thanks for the help, please RT as many times as you can.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 61, 'end_offset': 69}]"
ID_1112465266791858176,Received this today from Representative Jim Hoops. This is a photo of farmers from NW Ohio. They are taking over 20 trucks & trailers to Nebraska delivering supplies including hay & straw to people in need. A wonderful reminder of dedicated Ohioans in our agricultural community!,"[{'text': 'Ohio', 'type': 'State', 'start_offset': 86, 'end_offset': 90}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 137, 'end_offset': 145}]"
ID_1111642335832616960,RT @emv52: SNAP aid available 4 Nebraska flood victims  @fractweets @FreshEBT @EGPCEBT @kurtEFTA @neappleseed @Roamt,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 32, 'end_offset': 40}]"
ID_1112805103029846017,"Volunteers from our partner @CitiIMPACT ministries distributing water in Columbus, Nebraska. Two semi loads with water shipped last week from our Sanford facility to assist with the disaster relief efforts after the historic floods. #nebraskafloods #harvesttimeinternational","[{'text': 'Columbus', 'type': 'City/town', 'start_offset': 73, 'end_offset': 81}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 83, 'end_offset': 91}]"
ID_1111991286058221570,"Thank you @NTVsSteveWhite and @NEStateFair and ALL of the farmers, ranchers, et al who have donated and volunteered to the Nebraska Flood Relief.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 123, 'end_offset': 131}]"
ID_1111716551009419264,"Thank you to Tracy Dices financial literacy classes for donating items to Nebraska storm victims. These donations will be taken back to Spencer, Neb., this weekend by a DWU students parents who are from there. Stay strong Nebraska! #NebraskaStrong #bleedblue #WeAreDWU","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 74, 'end_offset': 82}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 222, 'end_offset': 230}]"
ID_1111257172074086402,Sidney Public Schools did a great job raising money for students that were affected by flooding in Nebraska! A total of $1289 was raised by students and staff in one day! #NebraskaStrong @Sidney_Raiders,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 99, 'end_offset': 107}]"
ID_1111349060361957376,And I thought Nebraska potholes were bad.. The flood took out miles of roads thanks to the Spencer Dam collapse & levee breaks,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 14, 'end_offset': 22}]"
ID_1110556067967262722,"Click into the photo for Nebraska Launch Party details! In wake of the recent floods, we will be donating $1 from each pint sold to NE Disaster Relief. Come on out as we celebrate our return to the good life” and support a great cause! @QualityBrandsNE","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 25, 'end_offset': 33}, {'text': 'NE', 'type': 'State', 'start_offset': 132, 'end_offset': 134}]"
ID_1111320912278798336,RT @paultaylorkc: Thanks to all the amazing volunteers helping in Fremont and across Nebraska! @femaregion7 @NEMAtweets @fema /,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 85, 'end_offset': 93}]"
ID_1110252799596457985,".@MissUSA Sarah Rose Summers who is from Nebraska shares her reaction to the widespread flooding and asks for you to call 1-844-278-8555 to donate to the #NebraskaStrong Drive for Flood Relief. Weve raised $231,875 today!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 41, 'end_offset': 49}]"
ID_1111727690812440578,"According to early estimates from experts, Nebraska’s agricultural sector could be facing nearly a billion dollars in damage and losses after a blizzard and record flooding across the Midwest. #nebraskaflooding #flood2019","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 43, 'end_offset': 51}]"
ID_1110864019022376960,❗️@rareseeds All Seed Sales Benefit Flood Relief USA & Africa❗️ #emergency response #ethics #health #security #foodsec #permaculture #polyculture #garden #finca #chacra #urbanfarm #chacrita #climate #policy #foreignpolicy #leadership Mozambique; Nebraska,"[{'text': 'USA', 'type': 'Country', 'start_offset': 49, 'end_offset': 52}, {'text': 'Africa', 'type': 'Continent', 'start_offset': 55, 'end_offset': 61}, {'text': 'Mozambique', 'type': 'Country', 'start_offset': 234, 'end_offset': 244}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 246, 'end_offset': 254}]"
ID_1110910001126756352,A caravan filled with supplies for farmers in Nebraska left early this morning. Thanks to Trisha for the video. STORY:,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 46, 'end_offset': 54}]"
ID_1110563592766742528,"RT @Hearst: Hearst Television’s @KETV, Omaha Helps Raise More Than $600,000 for #Flood Relief in Nebraska & Iowa","[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 39, 'end_offset': 44}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 97, 'end_offset': 105}, {'text': 'Iowa', 'type': 'State', 'start_offset': 108, 'end_offset': 112}]"
ID_1111264148329910272,"When you shop at any of our 10 Eakes retail locations across the state today, we will be donating 10% of every sale to the American Red Cross of Nebraska and Southwest Iowa to assist in the flood disaster relief efforts. #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 145, 'end_offset': 153}, {'text': 'Iowa', 'type': 'State', 'start_offset': 168, 'end_offset': 172}]"
ID_1110494347038986240,"The #Yazidi community in #Lincoln, has delivered humanitarian aid and the immediate needs to the affected families by floods in #Nebraska.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 129, 'end_offset': 137}]"
ID_1111013469581651968,We were OVERWHELMED with donations of water for the flood relief here in Nebraska and Iowa! For our full post go to our Facebook or Instagram!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 73, 'end_offset': 81}, {'text': 'Iowa', 'type': 'State', 'start_offset': 86, 'end_offset': 90}]"
ID_1110292913207029761,"#NebraskaStrong New total for Nebraska Broadcasters Association fundraiser for American Red Cross to benefit flood relief. !!!!!!!!!!!!!! $441,919 !!!!!!!!!!!!!!!!!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 30, 'end_offset': 38}]"
ID_1112425377576689664,Consider a donation to this Nebraska rescue inundated with displaced pets due to the severe flooding in that area.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
ID_1110310290527322112,Manufacturers know how to solve problems. Great to see @AnheuserBusch stepping up to deliver emergency canned drinking water to those impacted by the Nebraska floods.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 150, 'end_offset': 158}]"
ID_1112554806776942593,Midwest flooding is going to cost billions of dollars in damages  via @thinkprogress,[]
ID_1112772853995323392,"In Nebraska, historic flooding began earlier this month — the result of melting snow, heavy rain and a bomb cyclone. Local churches, national faith-based disaster relief groups and government officials are stepping in to lend a hand with the recovery.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 3, 'end_offset': 11}]"
ID_1110354224175562753,"Thanks to everyone who came out today! We raised $1,241 for flood relief for the Santee Sioux and Ponca tribes in Nebraska. If you couldnt make it today, you can still donate! Santee Sioux Nation -  Ponca Tribe of Nebraska -","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 114, 'end_offset': 122}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 214, 'end_offset': 222}]"
ID_1111811252114935808,Sidney Feed & Supply our local feed store loaded up a trailer and has taken fencing and livestock supplies to Eastern Nebraska! @narj_15 donated rolls of wire to help with rebuilding efforts. #nebraskastrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 118, 'end_offset': 126}]"
ID_1111467751552491520,It’s so great to see @wecomefromaway and the @OPerformingArts donating and matching $1.00 of every ticket sold this week to the @RedCross for Nebraska and Iowa flood relief! Plus collecting buckets of money at the doors!!! #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 142, 'end_offset': 150}, {'text': 'Iowa', 'type': 'State', 'start_offset': 155, 'end_offset': 159}]"
ID_1113247079399342086,Alum Jordan LeClere 11 and a friend are organizing a convoy of supplies heading to flood-affected Nebraska. Have gathered 150 bales of hay to head west this weekend! Great example of leadership and service in action:,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 98, 'end_offset': 106}]"
ID_1110254833158815750,Justin Timberlake donates portion of proceeds from his Omaha concert to Nebraska flood relief,"[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 55, 'end_offset': 60}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 72, 'end_offset': 80}]"
ID_1112748570203979776,Our domestic food supply is drowning and our leader is suicidally closing our southern border to trade. WTF-SQUARED,[]
ID_1110579742053490692,"Shipments of flood-relief supplies -- such as this one -- are being sent out daily from our Omaha operations to flood-affected communities around Nebraska, Iowa and South Dakota. Your generosity helps make this possible! #ThankYou","[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 92, 'end_offset': 97}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 146, 'end_offset': 154}, {'text': 'Iowa', 'type': 'State', 'start_offset': 156, 'end_offset': 160}, {'text': 'South Dakota', 'type': 'State', 'start_offset': 165, 'end_offset': 177}]"
ID_1111704753988399104,"As flooding ravaged Central Nebraska earlier this month, many stepped up to help those in need, including one Wood River middle school student.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
ID_1110270271821369346,"As the flood waters rose in Nebraska, equipment provided by #DLADispositionServices was used to rescue people from the flood waters.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
ID_1110240508570263552,RT @LnacreBeth: Lots of ways to donate. #NebraskaStrong #NebraskaFlood2019 Aid: Huge Ag Relief Effort Takes Shape – DTN – AgFax /,[]
ID_1111811719351930881,"@ForAllTheMarble @GeNormand #KeystoneXL cuts through the heart of some of most heavily flooded land in #Nebraska. Some countries are still waiting for @fema disaster assessments to be sent to the President. Bridges gone, roads washed away, homes still underwater & farm acres covered 12 deep w/ river ice.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 104, 'end_offset': 112}]"
ID_1111648742677970945,ὄ6ὄ6 Check out our new blog post to find out how you can help those affected by the devastating flooding across the state. We also include some helpful info to assist flood victims through the claims process. #NebraskaStrong,[]
ID_1111710623539388418,"Dont forget about our $10,000 match for all donations made to Farm Rescue for Nebraska Flood Relief! Go to  to make your donation today! #AgXplore #Agriculture #nebraskaflood2019 #nebraskafloodrelief #nebraskastrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 78, 'end_offset': 86}]"
ID_1110542627911421952,Contact Stewartville Auto Center 507.533.7880 to help Nebraska flood victims! #NebraskaFloods #nebraskaflooding #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 54, 'end_offset': 62}]"
ID_1111315551580835840,The Nebraska Department of Transportation is currently working to make repairs to flood-damaged roadways and bridges on various emergency projects in the Omaha Metro Area.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 154, 'end_offset': 159}]"
ID_1110950933754798084,"This Friday, our agency is collecting donations to take to Nebraska on April 6th. For every item donated, we will put your name in a drawing for a $100 Amazon Gift Card! If you’re in the KC area and looking to donate, please PM me! #NebraskaStrong #FloodRelief #NebraskaFlood2019","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 59, 'end_offset': 67}, {'text': 'KC', 'type': 'City/town', 'start_offset': 187, 'end_offset': 189}]"
ID_1110990115155922946,"Shout out to @1011_News for putting a spotlight on the Nebraska Double up Food Bucks program. Our goal is to reach 1,000 Nebraskans this year, help us out! @UNLExtension, @UNLCEHS, @ChildrensOmaha, @CHIhealth #SNAPEdWorks","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 55, 'end_offset': 63}]"
ID_1113135010549301249,List of #Flood Relief Resources Collected by the Nebraska Farm Bureau  #AgProud #AgChat #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 49, 'end_offset': 57}]"
ID_1112777883062337543,"Were teaming up with @BeerPaws to help those affected by flooding in Nebraska with these limited release Alpha Hive PB & Honey Dog Biscuits. Made with our recycled grains, 100% of sales will be donated to animal relief efforts at @NEHumaneSociety.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 69, 'end_offset': 77}]"
ID_1110584655705788418,"We’re headed your way, Nebraska! Click into the photo for details on our upcoming launch parties in your area. $1 from every pint sold will be donated to NE Disaster Relief!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 23, 'end_offset': 31}]"
ID_1110290445769285639,"Its Severe Weather Awareness Week in Nebraska this week! Do you know the difference between watches and warnings? We like to use cupcakes to break it down - in a WATCH the ingredients are there and cupcakes are POSSIBLE. In a WARNING, cupcakes are OCCURRING! #newx #SWAW","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 37, 'end_offset': 45}]"
ID_1112746627830349824,You’re excited about gas being low but don’t even realize the whole state had a massive flood and now people have destroyed houses and dead cattle,[]
ID_1111360991017734145,An aerial view of Offutt Air Force Base and the surrounding areas affected by floodwaters in Nebraska on March 17. One-third of the base was covered by water from flooding.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 93, 'end_offset': 101}]"
ID_1111098527470489600,"It’s no secret that some of our citizen volunteers started the @LeaveLiba movement. We are a Nebraska-wide group, but anyone in #LNK should follow there or visit  for more info.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 93, 'end_offset': 101}]"
ID_1113296542520238082,"Addy Tritt donated all of the shoes to Nebraska flood victims. Saw that all pairs of shoes were on sale for $1 at her local Payless in Hays, Kansas. She negotiated for 2.5 hours until she could get all of the shoes in the store. Source: CNN #corelionnews #news #new","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 39, 'end_offset': 47}, {'text': 'Kansas', 'type': 'State', 'start_offset': 141, 'end_offset': 147}]"
ID_1112405609478008833,@dfaber84 @messykennedy @FunWithBulls @heibri @mysticvalley @reb_hilby @mysticvalley Hey if youre interested Im in a convoy delivering supplies and feed to Nebraska #NebraskaStrong,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 156, 'end_offset': 164}]"
ID_1110645109450780672,"US Rep. @jefffortenberry, whose Nebraska district is home to STRATCOM, will propose legislation to create a Nuclear Nonproliferation Council, which would coordinate US agencies’ nonproliferation efforts.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 32, 'end_offset': 40}]"
ID_1110313247469649921,Nebraska Farm Bureau and @FBFS will be in Lynch tomorrow for a Nebraska Strong Burger Feed for flood relief. Everyone is welcome!,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 63, 'end_offset': 71}]"
ID_1111272349809156097,"Nebraska Weather forecast for Thursday, March 28 (1 of 2): Flood Warnings continue for areas surrounding the Missouri River on the Nebraska side from Tekamah south to Falls City. A Flood Warning is also in effect for Dawes County which runs through tonight at 9:30pm MST.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Missouri River', 'type': 'Natural Point-of-Interest', 'start_offset': 109, 'end_offset': 123}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 131, 'end_offset': 139}, {'text': 'Tekamah south', 'type': 'City/town', 'start_offset': 150, 'end_offset': 163}, {'text': 'Falls City', 'type': 'City/town', 'start_offset': 167, 'end_offset': 177}]"
ID_1110507137615257602,"The Charles City FFA Chapter is partnering with First Citizens Bank, @KCHA, The Floyd County Cattleman, and the Rockford FFA to help provide flood relief for a family in Nebraska and we need YOUR help.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 170, 'end_offset': 178}]"
ID_1111766248667394048,The Nebraska Department of Transportation has announced the reopening of three eastern Nebraska highways in the wake of historic flooding earlier this month.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 4, 'end_offset': 12}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 87, 'end_offset': 95}]"
ID_1113220600150024194,"In its first two weeks of operation, @fema has approved more than $8 million in individual and household disaster assistance to those hit hardest by winter storm and flooding conditions in Nebraska. #NebraskaFlood | #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 189, 'end_offset': 197}]"
ID_1112749702775222275,RT @newswomanJulie: RT: Part of Salvation Army Emergency Disaster Services team in Nebraska helping flood victims.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 83, 'end_offset': 91}]"
ID_1110615231540199425,"NNS distributed 4000 water bottle, and misc product to flood victim of Nebraska & Iowa.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 71, 'end_offset': 79}, {'text': 'Iowa', 'type': 'State', 'start_offset': 82, 'end_offset': 86}]"
ID_1113125656093655042,I couldnt be more proud of my son! His school collected donations to help the flood victims in Nebraska last week and he came home demanding we donate! I feel like I am doing something right with him! #NebraskaStrong #NebraskaFlood,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 95, 'end_offset': 103}]"
ID_1113113863111626753,"One week from today. Mark your calendar to be at Yogurtini. You get FroYo, HearU #Nebraska gets donations. Win-win. #UNL #UNLCEHS #LNK #audiology","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 82, 'end_offset': 90}]"
ID_1112779169694449665,"Walmart, Sam’s Club and the Walmart Foundation Announce a Commitment of $100,000 for Midwest Flood Relief  – In response to the floods that have impacted midwestern states including Iowa and Nebraska, Walmart, Sam’s Club and the Walmart Foundation have co","[{'text': 'Iowa', 'type': 'State', 'start_offset': 182, 'end_offset': 186}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 191, 'end_offset': 199}]"
ID_1112859620077387782,"Anyways! The Last Thing i’m going to say is Nebraska’s Lobby Day For Planned Parenthood is Wednesday April 3!! Please if you can go, if not please donate✊ἿE✊ἿD✊ἿC","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 44, 'end_offset': 52}]"
ID_1110289758238969857,A major Air Force base was damaged in the Nebraska flood  #wuwei #today #best #news #daily #feed,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 42, 'end_offset': 50}]"
ID_1111376126729830401,We know the last weeks have been devastating for many of our valued customers. We are here to help. We will assist in setting up and transitioning bank loans. Leach is proud to be donating a portion of every sale from flood replacement RVs to Nebraskas Flood Relief Program.,"[{'text': 'Nebraskas', 'type': 'State', 'start_offset': 243, 'end_offset': 252}]"
ID_1112809380590882819,"#ICYMI Good information for property owners (and anyone interested0 in this weeks KETV NewsWatch 7 Chronicle. Heres a link to the show on the Floods of 2019. US Army Corps of Engineers, Omaha","[{'text': 'Omaha', 'type': 'City/town', 'start_offset': 186, 'end_offset': 191}]"
ID_1112770189714571264,Possible funding for flood relief,[]
ID_1110538551744094208,"Nebraska radio & TV stations raise $441,919 in donations to help flood victims #NebraskaStrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
ID_1110599097373917186,"Based on the guidance issued by CMS/CCIIO, the State of Nebraska will allow these transitional policies to continue until January 1, 2021. This bulletin from CCIIO can be found at:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 56, 'end_offset': 64}]"
ID_1111111372518113280,Great to visit with some of our volunteer partners in Nebraska. Thank you for all of your great work to help those affected by the recent flooding. #midwestflooding2019 @FEMA_Dan @AmeriCorpsSTL,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 54, 'end_offset': 62}]"
ID_1111691121539743745,We are proud supporters of Nebraska Strong! Ridgewood residents and team members have been busy gathering donation items and raising funds to help support all those effected by the recent devastating floods.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 27, 'end_offset': 35}, {'text': 'Ridgewood', 'type': 'City/town', 'start_offset': 44, 'end_offset': 53}]"
ID_1112503005453213701,Flood bucket assembly!! We will send over 100@flood buckets for UMCOR disaster relief to Nebraska April 1. #nofooling #umcor #nebraskadisasterrelief #handsandfeetofjesus #mission,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 89, 'end_offset': 97}]"
ID_1111307757116903424,Low income flood victims being offered food benefits. -KFOR News,[]
ID_1110239721752576001,The devastation left behind by the recent #flooding in #Nebraska is almost unimaginable. Now that the waters are receding many families are just now seeing whats left behind. OB is helping these disaster victims in their time of need. Send help at:,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 56, 'end_offset': 64}]"
ID_1110645137372315648,"Damage to infrastructure in Nebraska from this months bomb cyclone is estimated at close to $400 million. Add in losses in agriculture and livestock losses, and that total is closer to an estimated $1.3 billion.","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
ID_1112327619142475777,Meet me in #GrandIsland #nebraska this afternoon. In need of #volunteers to help out at #TheCajunNavy Donation Wharehouse. I’ll be getting in around 3ish. Come help out today & Tomorrow,"[{'text': 'nebraska', 'type': 'State', 'start_offset': 25, 'end_offset': 33}]"
ID_1110349710605336577,@HillaryClinton Whats happening in Nebraska and in parts of Iowa is interstates and roads and bridges are destroyed by flooding this really is a national emergency and this President is ignoring it.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 35, 'end_offset': 43}, {'text': 'Iowa', 'type': 'State', 'start_offset': 60, 'end_offset': 64}]"
ID_1113134396482125837,Texas competitors at the 2019 @BurlingtonCG International Omaha have offered to donate a percentage of their winnings to Nebraska Flood Relief!,"[{'text': 'Texas', 'type': 'State', 'start_offset': 0, 'end_offset': 5}, {'text': 'Omaha', 'type': 'City/town', 'start_offset': 58, 'end_offset': 63}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 121, 'end_offset': 129}]"
ID_1110532943427059713,Broadcasters come together for flood victims in Nebraska,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
ID_1111083174254260224,"In Nebraska alone, estimate currently stands at $1.4 billion in losses/damage,$449 million in damage to infrastructure. Farmers expect a loss of $400M in cattle & $440 million in crop in crops. Midwest Flooding Just Getting Started” ⁦@dotsconnector⁩","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 3, 'end_offset': 11}]"
ID_1111406767596929024,"@JimCarrey Can we talk about the devastating flooding in Nebraska? It has been a week, and cities are still flooded. Please!! Our farmers need your help!!","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 57, 'end_offset': 65}]"
ID_1113145235390038017,"@realDonaldTrump In the community where I live there are many businesses own by people who came from Guatemala, Honduras and El Salvador, and Mexico, they are my neighbors they contribute to help the flood victims families parts of Nebraska and Iowa as well","[{'text': 'Guatemala', 'type': 'Country', 'start_offset': 101, 'end_offset': 110}, {'text': 'Honduras', 'type': 'Country', 'start_offset': 112, 'end_offset': 120}, {'text': 'El Salvador', 'type': 'Country', 'start_offset': 125, 'end_offset': 136}, {'text': 'Mexico', 'type': 'Country', 'start_offset': 142, 'end_offset': 148}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 232, 'end_offset': 240}, {'text': 'Iowa', 'type': 'State', 'start_offset': 245, 'end_offset': 249}]"
ID_1112190271696134144,I am resharing this because it is an on going horror these people and animals are going thru..be sure to donate but BECAREFUL TO WHOM YOU DONATE!!! after a natural.disaster there are scammers all over!!! Check the local community development,[]
ID_1110588875595022342,"ICYMI, I’m joining @TheAthleticCFB to cover Nebraska. Subscribe for 30% off — with 50% of the proceeds to benefit Nebraska flood relief. Here’s what you can expect from our coverage:","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 44, 'end_offset': 52}, {'text': 'Nebraska', 'type': 'State', 'start_offset': 114, 'end_offset': 122}]"
ID_1112826059714686977,Looking for a way to volunteer? Black and Pink - Nebraska is hosting a community mail processing event and they could use your help! Grab your pals and head on over to this event as a group! They receive so much mail,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 49, 'end_offset': 57}]"
ID_1110920744375148545,"Thanks to everyone who donated to our drive last week, we were able to gather over 200 items for those affected by the flooding in Nebraska and Iowa! #nebraskastrong","[{'text': 'Nebraska', 'type': 'State', 'start_offset': 131, 'end_offset': 139}]"
ID_1112683651848908800,Info on donating to the Nebraska Red Cross with @eaglebroadband thru 4/4/19.,"[{'text': 'Nebraska', 'type': 'State', 'start_offset': 24, 'end_offset': 32}]"
