tweet_id,text,location_mentions
ID_1061497029564743680,North Valley Community Foundation Camp Fire Evacuation Relief Fund - North Valley Community Foundation,"[{'text': 'North Valley Community Foundation', 'type': 'Human-made Point-of-Interest', 'start_offset': 0, 'end_offset': 33}, {'text': 'Fund - North Valley Community Foundation', 'type': 'Human-made Point-of-Interest', 'start_offset': 62, 'end_offset': 102}]"
ID_1064629446668374016,The @ASPCA is on the ground in California helping to rescue the animals affected by the California fires. Please support their life-saving work!! These precious animals need you ὤFἿDYou can go to  Any donation is deeply appreciated. Thank you so much friends,"[{'text': 'California', 'type': 'State', 'start_offset': 31, 'end_offset': 41}, {'text': 'California', 'type': 'State', 'start_offset': 88, 'end_offset': 98}]"
ID_1061452860985094144,"#BreakingNews: #CampFire in Northern California has killed at least 23. With at least 2 others dead in Southern Californias ##Woolseyfire, total #CaliforniaWildfires death toll this week is at least 25.  #CalFire #wildfires #ParadiseFire #CaliforniaFires","[{'text': 'California', 'type': 'State', 'start_offset': 37, 'end_offset': 47}, {'text': 'Californias', 'type': 'State', 'start_offset': 112, 'end_offset': 123}]"
ID_1065808568870465536,Celebrity chefs were among hundreds of volunteers serving #Thanksgiving meals to wildfire victims. @PattersonNBC reports from California.,"[{'text': 'California', 'type': 'State', 'start_offset': 126, 'end_offset': 136}]"
ID_1062002733694230529,"#Wildfires continued to rage in #California Monday, with gusty winds challenging firefighters. . The #CampFire, which is now 111,000 acres and 25% contained, has already left 29 people dead, matching the deadliest wildfire in state history. At least five","[{'text': 'California', 'type': 'State', 'start_offset': 33, 'end_offset': 43}]"
ID_1064303648082141185,"Volunteers sift through ash and debris, searching for the remains of victims of the devastating Northern California wildfire before expected rains complicate their efforts.","[{'text': 'California', 'type': 'State', 'start_offset': 105, 'end_offset': 115}]"
ID_1064249397846790144,I live here. I know how to help. Stop wasting money on illegals and bullet trains and spend more money on firefighters. It’s not complicated.,[]
ID_1064892279616430080,Canadian Couple helps California Wildfire Victims,"[{'text': 'California', 'type': 'State', 'start_offset': 22, 'end_offset': 32}]"
ID_1061556308254572544,@realDonaldTrump People died. people died and youre trying to use them as props in a political dickwaving contest with California about fires that happen outside of forests that are controlled by the federal government anyway you truly are one of the single worst human beings on the planet,"[{'text': 'California', 'type': 'State', 'start_offset': 119, 'end_offset': 129}]"
ID_1061845132335558656,California seeks disaster aid as wildfire death toll mounts  via @business,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1061313734201741312,"The Camp Fire in California has killed at least nine people and torn up more than 6,700 structures, officials said Saturday.  #USNews #USRC","[{'text': 'California', 'type': 'State', 'start_offset': 17, 'end_offset': 27}]"
ID_1064270147077033985,"California is a horrible mess right now with citizens struggling due to the fires. I know, because I am one of them. No home. Not clothes. No necessary items. No meds. Doctors overwhelmed by the displaced. All help needs to go to those like me that need assistance. NOT ILLEGALS!","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1061504997760909312,"Californias wildfire death toll climbs to 25 after 14 additional bodies were recovered from the Camp Fire in the northern part of the state, officials said.","[{'text': 'Californias', 'type': 'State', 'start_offset': 0, 'end_offset': 11}]"
ID_1061323724094427136,"WARNING: EXTREMELY GRAPHIC IMAGES OF DEAD BODIES, BURNT BEYOND RECOGNITION DOWN TO SKELETAL REMAINS(FOUL LANGUAGE AS WELL) – California Wildfires: Cars Filled with Dead Bodies – Burnt Skeletons – Hal Turner","[{'text': 'California', 'type': 'State', 'start_offset': 125, 'end_offset': 135}]"
ID_1065383488357048322,"#Packers donate $250,000 to @AaronRodgers12 fundraising campaign for California fire recovery. Rodgers donated $1 million and invited others to donate and retweet his message on Twitter with #Retweet4Good. To learn more or donate, go to . #Packers100","[{'text': 'California', 'type': 'State', 'start_offset': 69, 'end_offset': 79}]"
ID_1061787371937574912,"Thank you to the courageous California firefighters battling the relentless fires to save people, homes and animals #Woolseyfire #CampFire #Hillfire","[{'text': 'California', 'type': 'State', 'start_offset': 28, 'end_offset': 38}]"
ID_1065464347554734081,#Packers Aaron Rodgers @AaronRodgers12 discussed today his decision to donate $1 million dollars for wildfire victims relief in Northern California and how you can help.,"[{'text': 'California', 'type': 'State', 'start_offset': 137, 'end_offset': 147}]"
ID_1065278873573777409,What am amazing opportunity and incredible action. Be on the lookout soon for our version of this #ResilienceIPA Thanks to @SierraNevada for their continued support to this relief effort.,[]
ID_1061280055547039744,"According to CAL FIRE, only nine wildfires in modern California history have destroyed 1000 or more structures. In less than 12 hours time, #CampFire may have already passed that threshold","[{'text': 'California', 'type': 'State', 'start_offset': 53, 'end_offset': 63}]"
ID_1065005508296409088,"RT @GreatBeerNow: Sierra Nevada brews new beer, Resilience IPA, to aid California fire victims:","[{'text': 'Sierra Nevada', 'type': 'Natural Point-of-Interest', 'start_offset': 18, 'end_offset': 31}, {'text': 'California', 'type': 'State', 'start_offset': 71, 'end_offset': 81}]"
ID_1064944086409392128,"#CampFireDonor..Keltie Cole FB Post..I am located in Santa Clarita CA. I have a three horse slant. I am offering my 7 acre private family ranch for victims of the Camp fire. I will personally drive up haul your horses or small livestock to my ranch. I will then cover all feed,","[{'text': 'Santa Clarita', 'type': 'City/town', 'start_offset': 53, 'end_offset': 66}]"
ID_1064480526596218881,RT @Reuters: Some California wildfire victims may never be found: searcher,"[{'text': 'California', 'type': 'State', 'start_offset': 18, 'end_offset': 28}]"
ID_1063630871415144455,"NBCWashington @nbcwashington At least 71 people are now dead from the Northern California wildfire and more than 1,000 others are missing, sheriff says","[{'text': 'California', 'type': 'State', 'start_offset': 79, 'end_offset': 89}]"
ID_1063178421818208256,"California Utility Customers May Be on Hook for Billions in Wildfire Damage  Bailout by the state, which is already running at an exorbitant deficit. So obviously one way or another we CA residents will have to pay for such immense destruction.","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'CA', 'type': 'State', 'start_offset': 185, 'end_offset': 187}]"
ID_1065619006252507136,Approaching storms raise threat of mudslides in California burn areas - Los Angeles Times Fire ὒ5 & Water Ὂ6 Sounds Biblical.,"[{'text': 'California', 'type': 'State', 'start_offset': 48, 'end_offset': 58}, {'text': 'Los Angeles', 'type': 'City/town', 'start_offset': 72, 'end_offset': 83}]"
ID_1061256194474434560,I’d prefer everyone devote victims and support for sample @SalvationArmyUS which is working with he victims throughout the state: . There age long running (1989 and Stephens Kangaroo Rat related fires in Riverside) debates on natural resource management.,[]
ID_1064329018235936769,"California wildfires: -76 people dead -Searchers step up efforts to find victims -Nearly 1,300 unaccounted for more than a week after fire began in Butte County","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'Butte County', 'type': 'County', 'start_offset': 148, 'end_offset': 160}]"
ID_1062216765323636736,JUST IN: Death toll in Northern California wildfire increases to 42 as Butte County Sheriff announces that the remains of 13 additional people have been located today.,"[{'text': 'California', 'type': 'State', 'start_offset': 32, 'end_offset': 42}, {'text': 'Butte County', 'type': 'County', 'start_offset': 71, 'end_offset': 83}]"
ID_1062256337164345344,"Death toll in Northern Californias Camp Fire jumps to 42, making it the deadliest wildfire in state history via FOX NEWS","[{'text': 'Californias', 'type': 'State', 'start_offset': 23, 'end_offset': 34}]"
ID_1064809102138728448,"Relentless California wildfires leave 82 dead, almost 700 unaccounted for - ABC News","[{'text': 'California', 'type': 'State', 'start_offset': 11, 'end_offset': 21}]"
ID_1062872016544514049,Its going to get worse: Official fear many more deaths in California wildfires - GMA -  via @GMA,"[{'text': 'California', 'type': 'State', 'start_offset': 58, 'end_offset': 68}]"
ID_1064650229641809921,"RT @alex_faust: First the Hawks, now the Blues. Proceeds from 50/50 going to wildfire relief:",[]
ID_1061138677684875265,"BREAKING: WATCH: #WoosleyFire Video of Fire Tornado near the 101 freeway, not far from Malibu, California, which is currently under mandatory evacuation.  via @BreakingNLive #KenyanTraffic","[{'text': 'Malibu', 'type': 'City/town', 'start_offset': 87, 'end_offset': 93}, {'text': 'California', 'type': 'State', 'start_offset': 95, 'end_offset': 105}]"
ID_1064671296967991296,its our time to help. playing the camp fire benefit concert on 12/3 at the grounds in roseville. all of the money from tickets benefits the salvation armys efforts in the camp fire.,"[{'text': 'roseville', 'type': 'City/town', 'start_offset': 86, 'end_offset': 95}]"
ID_1061708065538564096,"New: Gerard Butler Finds Malibu Home Burned, Destroyed by California Wildfires  via JusSwaggTV","[{'text': 'Malibu', 'type': 'City/town', 'start_offset': 25, 'end_offset': 31}, {'text': 'California', 'type': 'State', 'start_offset': 58, 'end_offset': 68}]"
ID_1065904999593594880,RT @bdavidson4006: Building sifters for the California Fires! Great job team! #OneteamOnedream @john_abrantes @SALEM5639,"[{'text': 'California', 'type': 'State', 'start_offset': 44, 'end_offset': 54}]"
ID_1065284434734342144,Benefit auction for the Red Cross due to California wild fires Here -->  Everything starts @ $1.99 PLEASE SHARE WITH YOUR FRIENDS #auction #charity #redcross #benefit #helpingothers #ebay,"[{'text': 'California', 'type': 'State', 'start_offset': 41, 'end_offset': 51}]"
ID_1064327655800086528,"California’s Wildfire & Climate Change Warnings Are Still Too Conservative, Scientist Says #auspol #qldpol #ExtinctionRebellion #ClimateStrike #StopAdani","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1064935771985997824,Welcome home! Thank you to our local firefighters who helped assist crews in California.,"[{'text': 'California', 'type': 'State', 'start_offset': 77, 'end_offset': 87}]"
ID_1067042990772944896,Could you all please do me one small favour? Have a look at my timeline and RT one tweet to help those affected by the fires in California. There’s a whole team who works really hard on this. You can find them using #DisasterAssistTeam. Thank you ὚4,"[{'text': 'California', 'type': 'State', 'start_offset': 128, 'end_offset': 138}]"
ID_1062116098324205574,"My mother escaped the Camp Fire with nothing but the clothes on her back. She, along with thousands of others, lost everything. Instead of politicizing this catastrophic fire, how about extending gratitude to those fighting it, as well as help to those displaced by it?",[]
ID_1062103723772690433,The death toll just keeps risingὢD #californiawildfire,[]
ID_1064166157614231552,"Desperate search for over 1,000 still missing in California wildfires:","[{'text': 'California', 'type': 'State', 'start_offset': 49, 'end_offset': 59}]"
ID_1064055746550104064,we want to thank all of the brave influencers who have donated completely unrelated thirst traps to the victims of the california wildfires,"[{'text': 'california', 'type': 'State', 'start_offset': 119, 'end_offset': 129}]"
ID_1065203592905187330,Denver News Camp Fire containment grows to 75 percent as death toll rises to 81,"[{'text': 'Denver', 'type': 'City/town', 'start_offset': 0, 'end_offset': 6}]"
ID_1064284978295578625,You can truly Help the victims of the California Fires! : ) Please. Pass. Along. #FEMA #CaliforniaFires #CaliforniaWildfires ☆☆♡☆☆♡☆☆☆♡☆☆♡☆☆,"[{'text': 'California', 'type': 'State', 'start_offset': 38, 'end_offset': 48}]"
ID_1065299317596901376,"More than 1,000 are unaccounted for in the most devastating wildfire in California’s history. Over 66 people have been reported dead and thousands have lost their loved ones, and are struggling for basic necessities.This holiday season let’s help the survivors. #CaliforniaFires","[{'text': 'California', 'type': 'State', 'start_offset': 72, 'end_offset': 82}]"
ID_1065485038681243648,Nurses from a San Diego hospital are on day five of an aid mission in Butte County helping thousands of people living in shelters and tents after the Camp Fire ravaged their homes.,"[{'text': 'San Diego', 'type': 'City/town', 'start_offset': 14, 'end_offset': 23}, {'text': 'Butte County', 'type': 'County', 'start_offset': 70, 'end_offset': 82}]"
ID_1064216477409009665,MY HOME IS GONE: California Wildfires Destroy Homes And Lives  via @YouTube,"[{'text': 'California', 'type': 'State', 'start_offset': 17, 'end_offset': 27}]"
ID_1065998034956357635,See Sac Republic FC give temporary home to victims of the Camp Fire,[]
ID_1065668640740204545,"Today I am thankful for our communitys generosity. In the wake of disaster, the @CityofLincolnCA and its residents will serve a Thanksgiving meal to victims of the #CampFire. Thank you to everyone who donated your time and resources to make this possible.",[]
ID_1067667639252729856,#CampFireHero #DisasterAssistTeam ἱFἱF#CampFireHero Allyn Pierce told KRCR-TV he was trapped by flames at one point as he tried to evacuate himself after saving his patients..Toyota replaced the truck that saved them.Thanks ToyotaὊ5,[]
ID_1061310391991422976,You are a festering hemorrhoid on the butt of humanity. Nine people have died so far.,[]
ID_1062856222884458496,RT @RichardReichle: Forest fires burning homes in California..???..surrounded by greenery..???,"[{'text': 'California', 'type': 'State', 'start_offset': 50, 'end_offset': 60}]"
ID_1066007661701996544,"RT @Reuters: More rain helps put out California fires, but raises landslide risk","[{'text': 'California', 'type': 'State', 'start_offset': 37, 'end_offset': 47}]"
ID_1070060307152695297,Camp Fire death toll revised downward as insurance company goes under due to significant losses,[]
ID_1065168212713766912,#News- Number of missing in California fires continues to fluctuate amid chaos,"[{'text': 'California', 'type': 'State', 'start_offset': 28, 'end_offset': 38}]"
ID_1062061764089659393,⭐️Jamie Foxx Opens Up About Familys Evacuation Amid California Wildfires ὤFἿD (Exclusive) via Entertainment Tonight,"[{'text': 'California', 'type': 'State', 'start_offset': 52, 'end_offset': 62}]"
ID_1064902168275234816,Update! This exists. Spread the word. Airbnb hosts offer free housing to evacuees displaced by California wildfires  via @techcrunch,"[{'text': 'California', 'type': 'State', 'start_offset': 95, 'end_offset': 105}]"
ID_1067088342335086592,"Wildfires in California have burned nearly a quarter-million-acres, destroyed more than 9,000 structures and caused 53 deaths. Learn how it affected #insurance agent:","[{'text': 'California', 'type': 'State', 'start_offset': 13, 'end_offset': 23}]"
ID_1061229542696738822,"PHOTOS: More than 150,000 flee deadly wildfires in California","[{'text': 'California', 'type': 'State', 'start_offset': 51, 'end_offset': 61}]"
ID_1065359292314865665,RT @CrittersInNeed: More unclaimed pets from the Camp Fire! Please help us unite human and pets by spreading the info!,[]
ID_1065020224376721409,Was your business affected by the Wooley fire? We have a list of trusted resources to guide you through the process of recovering. Our Americas Job Centers of California (AJCCs) can provide you with one-on-one assistance. #woolseyfire #businessresource #businessrecovery,"[{'text': 'California', 'type': 'State', 'start_offset': 159, 'end_offset': 169}]"
ID_1064201927263698944,"RT @kgbt: Death toll rises to 76 in California fire with nearly 1,300 still unaccounted for.","[{'text': 'California', 'type': 'State', 'start_offset': 36, 'end_offset': 46}]"
ID_1065478096927756288,Number of people accounted for rises as rain threatens areas scarred by Camp Fire,[]
ID_1065002648653447179,Disaster Relief UpdateCalifornia wildfires - you can help! Heres how:  #DisasterRelief #JesusB,[]
ID_1065508027049091072,"#UPDATE on @OANN: The Los Angeles County Fire Department confirms the #WoolseyFire in Southern California, is now 100% contained. #OANN Read full incident update below ὄ7ἿC","[{'text': 'Los Angeles County', 'type': 'County', 'start_offset': 22, 'end_offset': 40}, {'text': 'California', 'type': 'State', 'start_offset': 95, 'end_offset': 105}]"
ID_1065535388318523392,"#California wildfire: #KimK, #Kanye donate $500,000 for relief","[{'text': 'California', 'type': 'State', 'start_offset': 1, 'end_offset': 11}]"
ID_1063624729641267200,RT @dn_nation_world: Fire death toll rises to 71 ahead of Trump’s California visit.,"[{'text': 'California', 'type': 'State', 'start_offset': 66, 'end_offset': 76}]"
ID_1064071921359351808,"Top story: Icing on the Cake Los Gatos on Instagram: To help aid our California neighbors impacted by fires, we’re selling raffle tickets through November 30, with all proceeds going directly” , see more","[{'text': 'California', 'type': 'State', 'start_offset': 69, 'end_offset': 79}]"
ID_1061183062824894464,9 Killed in California’s Worst Wildfire in a Century.,"[{'text': 'California', 'type': 'State', 'start_offset': 12, 'end_offset': 22}]"
ID_1062181320053452800,"Bodies found in cars and homes, Northern California death toll rises to 42","[{'text': 'California', 'type': 'State', 'start_offset': 41, 'end_offset': 51}]"
ID_1061457608341708800,RT @abc13houston: Death toll reaches 23 in Northern California wildfire after officials recover 14 additional bodies,"[{'text': 'Northern California', 'type': 'State', 'start_offset': 43, 'end_offset': 62}]"
ID_1063176358044545026,Ocean Sciences Article of the Day - Utility Customers May Be on the Hook for Billions in Wildfire Damage (New York Times),[]
ID_1064216071433900032,"If you’re being affected by the fires in California, staying on top of the Air Quality Index is super important. This shortcut lets you check the AQI level and category, plus visibility distance, using Siri, the Shortcuts app, or in your widgets","[{'text': 'California', 'type': 'State', 'start_offset': 41, 'end_offset': 51}]"
ID_1064996550193999872,Lexus/Toyota Offers Payment Relief to Customers Affected by California Wildfires #californiawildfires,"[{'text': 'California', 'type': 'State', 'start_offset': 60, 'end_offset': 70}]"
ID_1061484854284554241,"#UPDATE: The death toll from Northern Californias massive wildfire, dubbed #CampFire, climbed to 23 after local officials confirmed 14 more bodies have been recovered from the fire area on Saturday.","[{'text': 'Californias', 'type': 'State', 'start_offset': 38, 'end_offset': 49}]"
ID_1065681932510470150,"RT @ChinaDaily: The town of Lincoln, California, will help the wildfire victims try to have a #HappyThanksgiving on Thursday.","[{'text': 'town of Lincoln', 'type': 'City/town', 'start_offset': 20, 'end_offset': 35}, {'text': 'California', 'type': 'State', 'start_offset': 37, 'end_offset': 47}]"
ID_1065250986992783360,"Almost 1 million people are under flash flood watch in Northern California, where 4 to 6 inches of rain are expected to fall through Friday.","[{'text': 'California', 'type': 'State', 'start_offset': 64, 'end_offset': 74}]"
ID_1062032646203695104,California wildfires: Death toll rises to 31 with 200 missing - BBC News  via @nuzzel,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1062430360707813376,RT @SCastroSolis: Umm Where is the evacuation notice for the farmworkers?,[]
ID_1061329144666095618,Thousands of residents have been forced to evacuate as #wildfires sweep across California:,"[{'text': 'California', 'type': 'State', 'start_offset': 79, 'end_offset': 89}]"
ID_1062729114384125952,RT @buffaloon: California wildfires: statewide death toll rises to 50 as search for remains continues,"[{'text': 'California', 'type': 'State', 'start_offset': 15, 'end_offset': 25}]"
ID_1061383500438351872,"As relentless wildfires destroy communities in Northern California and Ventura County, dangerous fire-prone weather conditions will resurface in San Diego beginning Sunday.","[{'text': 'Northern California', 'type': 'State', 'start_offset': 47, 'end_offset': 66}, {'text': 'Ventura County', 'type': 'County', 'start_offset': 71, 'end_offset': 85}, {'text': 'San Diego', 'type': 'City/town', 'start_offset': 145, 'end_offset': 154}]"
ID_1061224468838842368,"An expert on SO MANY things. PEOPLE HAVE DIED, YOU COCK BAG!",[]
ID_1061180410196119552,"All of the victims were found in and around the northern California town of Paradise, where more than 6,700 homes and businesses were burned down by the Camp Fire.","[{'text': 'California', 'type': 'State', 'start_offset': 57, 'end_offset': 67}]"
ID_1061452013614104576,At 3 with Annie - the number of people killed in wildfires in California rises,"[{'text': 'California', 'type': 'State', 'start_offset': 62, 'end_offset': 72}]"
ID_1065657725743505409,RT @trish_arney: @LunaLuvgood2017 @jojoblais86 @StateFarm #retweet4good Thank you State Farm for donations for survivors of the Camp Fire.,"[{'text': 'Camp Fire', 'type': 'Human-made Point-of-Interest', 'start_offset': 128, 'end_offset': 137}]"
ID_1065069764706541568,"This week Im doing my best not to spiral into hopelessness at the news about the wildfires in California, where 1600+ people are still missing. Or yesterdays shootings. Or the DOW. Or the emails. If","[{'text': 'California', 'type': 'State', 'start_offset': 94, 'end_offset': 104}]"
ID_1066020867589767168,"Father, daughter drive from Denver to California on Thanksgiving to help wildfire victims  via @FaithNews3LV","[{'text': 'Denver', 'type': 'City/town', 'start_offset': 28, 'end_offset': 34}, {'text': 'California', 'type': 'State', 'start_offset': 38, 'end_offset': 48}]"
ID_1062917868956893185,"As death toll rises to 48, evacuees in California wildfire share their stories #CampFire #Woolseyfires","[{'text': 'California', 'type': 'State', 'start_offset': 39, 'end_offset': 49}]"
ID_1061628123501002752,The death toll is rising and the destruction is spreading in the most damaging wildfire in California history. Follow the latest updates here:,"[{'text': 'California', 'type': 'State', 'start_offset': 91, 'end_offset': 101}]"
ID_1064259348451467264,"Silicon Valley, is this an opportunity to pack trucks with tents, blankets, sleeping bags, pillows, food for suffering families, to show your children how to care for others?","[{'text': 'Silicon Valley', 'type': 'Neighborhood', 'start_offset': 0, 'end_offset': 14}]"
ID_1061151575949955072,"Many of the animal shelters for those evacuated due to the #WoolseyFire have filled to capacity, but overflow shelters have been set in place:",[]
ID_1064494140786962433,"RT @katalin_pota: Nearly 1,000 still missing in California wildfires - ABC News","[{'text': 'California', 'type': 'State', 'start_offset': 48, 'end_offset': 58}]"
ID_1061167711156400130,"RT SciInsider: UPDATED: At least 9 people dead, thousands of homes destroyed, and tens of thousands more structures threatened in a trio of wildfires burning in Northern and Southern California.","[{'text': 'California', 'type': 'State', 'start_offset': 183, 'end_offset': 193}]"
ID_1065602639180779522,"[] - ὏0 I’m Thankful For These Nine Heroes Braving California’s Devastating Fires: Amidst the devastation and tragedy, heroes have emerged. Here are nine people whose bravery Im thankful for. ὄA HATE FAKE NEWS? So do we. Prove it","[{'text': 'California', 'type': 'State', 'start_offset': 51, 'end_offset': 61}]"
ID_1061258878254383104,"In the middle of the death and devastation our state is in; as thousands of first responders risk their lives to save ours, bravely fighting these massive fires; with our losses not even tallied and the dead not even identified, this. A threat to withhold federal funds.",[]
ID_1064661779635163136,17 Ray Morgan Company employees and their families have lost their homes in the Northern California Camp Fire. Donate to the GoFundMe to help these employees:  via @aslawetsky,"[{'text': 'California', 'type': 'State', 'start_offset': 89, 'end_offset': 99}]"
ID_1064422235077656581,RT @VABVOX: Here are resources for #CaliforniaFire victims and the best ways to contribute,[]
ID_1062856211794718721,"California fires, a WARNING. This video is EIGHT MONTHS OLD!","[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1065229387748929537,Encouraging news for woman searching for dads friend missing in California wildfires - CBS News,"[{'text': 'California', 'type': 'State', 'start_offset': 64, 'end_offset': 74}]"
ID_1063308701623296000,California wildfires: Number of missing persons rise to 631,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1061740562175401984,"The fire became California’s third deadliest since record-keeping began, with the death toll surpassing that from a blaze last year that ravaged the city of Santa Rosa.","[{'text': 'California', 'type': 'State', 'start_offset': 16, 'end_offset': 26}, {'text': 'Santa Rosa', 'type': 'City/town', 'start_offset': 157, 'end_offset': 167}]"
ID_1061329040970108928,"RT @CBCAlerts: UPDATE: California wildfires leave at least 9 dead, cause unbelievable destruction.","[{'text': 'California', 'type': 'State', 'start_offset': 23, 'end_offset': 33}]"
ID_1065233565208772608,UPDATE: There are now 15 Lancaster area breweries collaborating for Camp Fire relief as a part of @SierraNevadas country wide program. Get details on this Lancaster collab that will help California fire relief. #PABeer Details:,"[{'text': 'Lancaster', 'type': 'City/town', 'start_offset': 25, 'end_offset': 34}, {'text': 'Lancaster', 'type': 'City/town', 'start_offset': 155, 'end_offset': 164}, {'text': 'California', 'type': 'State', 'start_offset': 187, 'end_offset': 197}]"
ID_1063390876393766917,BREAKING: Officials say a staggering 631 people remain unaccounted for after the deadly Camp Fire in Northern California; death toll climbs to 63,"[{'text': 'California', 'type': 'State', 'start_offset': 110, 'end_offset': 120}]"
ID_1066509402788831232,"@DRSingletary2 @jbtole2 @TheRealRaNon @Kt23kartracer Yes. MM! 1PacificRedwood best true weather. Im biodynamic flower farmer. Treehugger. Vegan. Damage those dessicants do is crime against humanity. Accelerators of fires, too. #California has lost 145M trees from them. Weak, get borers. No logging dead=disaster. @POTUS @VP","[{'text': 'California', 'type': 'State', 'start_offset': 228, 'end_offset': 238}]"
ID_1066188564180992000,Parma womans mom still missing in California wildfires,"[{'text': 'California', 'type': 'State', 'start_offset': 34, 'end_offset': 44}]"
ID_1061342974678683653,@tedlieu @realDonaldTrump I live in California. My friends and relatives are displaced. Many have lost their homes to fires. TRUMP LIES. Forest management is a Trump lie. This is what a climate change reckoning looks like.”  #CaliforniaFires #ClimateChange #ScienceIsReal,"[{'text': 'California', 'type': 'State', 'start_offset': 36, 'end_offset': 46}]"
ID_1062715638966214656,"Its GIS Day! Come learn about how GIS and unmanned systems are being used for emergency response and recovery, including the California wildland fires.","[{'text': 'California', 'type': 'State', 'start_offset': 125, 'end_offset': 135}]"
ID_1065997347539185666,"Firefighter Saves Cat From Wildfire In California And Now She Won’t Leave Him Alone A firefighter in California was sent to battle the blaze that was happening in and around the town of Paradise where it destroyed almost 10,000 homes. CLICK to watch >","[{'text': 'California', 'type': 'State', 'start_offset': 39, 'end_offset': 49}, {'text': 'California', 'type': 'State', 'start_offset': 101, 'end_offset': 111}]"
ID_1064282337444331521,WE NEED YOUR HELP @GirlsvsGhosts Director of Scheduling @Fayeray34 & her family has lost everything. Please find it in your heart to #SHARE # #RT. By #payitforward you would be providing Them the much needed assistance that they need!,[]
ID_1065252897577934848,Resources to Support Wildfires Response & Recovery in Northern and Southern California  #california #wildfires #resources #nnlm,"[{'text': 'California', 'type': 'State', 'start_offset': 76, 'end_offset': 86}, {'text': 'california', 'type': 'State', 'start_offset': 89, 'end_offset': 99}]"
ID_1064379156488540160,"Therere fire survivors & children tonight thru no fault of their own shivering, w/o comforts, MED care or loved ones (some dead, others missing or separated), homeless with sick in crowded shelters, cars, flimsy tents or cages, vulnerable, little hopeSend help/ release caged!",[]
ID_1066426264385454081,"Hello #CatsOfTwitter #dogsoftwitter and fans of #Caturday ὣD My cat Love (and I) wants you to help FIND and reunite young Laila with her furbaby Peanut. Many campfire pets are lost from the California fires, and their humyns need you now. Tanksyou, meow","[{'text': 'California', 'type': 'State', 'start_offset': 190, 'end_offset': 200}]"
ID_1062057331343671302,"Gov. Brown, fire-besieged California hit back at Trump over blame tweet. Governor Brown also asks White House for disaster relief funds for the state. The death toll is now at 25. #CaliforniaFires #VeteransDay #HippysResist","[{'text': 'California', 'type': 'State', 'start_offset': 26, 'end_offset': 36}]"
ID_1064359285155610625,"The Camp Fire Public Safety Family Relief Fund is now open at . The fund is designated to provide direct financial assistance to public safety employees in Butte County who, with their families, have been displaced by the Camp Fire.","[{'text': 'Butte County', 'type': 'County', 'start_offset': 156, 'end_offset': 168}]"
ID_1062268979656282113,Northern Californias Camp Fire has become the deadliest wildfire in United States history as the death toll climbs to 42. A body is recovered from the Ridewood Mobile Home Park on Monday,"[{'text': 'Northern Californias', 'type': 'State', 'start_offset': 0, 'end_offset': 20}, {'text': 'United States', 'type': 'Country', 'start_offset': 68, 'end_offset': 81}]"
ID_1062112878889598976,STAND AND TALK: Genuinely no longer know what words to use to comfort people. Enclosed are views from a place that gives me piece and a vetted link to donate to California Wildfire relief efforts.,"[{'text': 'California', 'type': 'State', 'start_offset': 161, 'end_offset': 171}]"
ID_1066724693279936512,"@chucktodd @SenMikeLee California on fire, Mexico Beach obliterated, & North Carolina (and soon Manhattan) under water do not help the economy. Senator Lee should be required to read his governments report on climate change and then submit to a written test to see if he understood what he read.","[{'text': 'California', 'type': 'State', 'start_offset': 23, 'end_offset': 33}, {'text': 'Mexico', 'type': 'Country', 'start_offset': 43, 'end_offset': 49}, {'text': 'North Carolina', 'type': 'State', 'start_offset': 71, 'end_offset': 85}, {'text': 'Manhattan', 'type': 'City/town', 'start_offset': 96, 'end_offset': 105}]"
ID_1064478703349055494,"The devastating Northern California wildfire has killed at least 77 people, making it the deadliest U.S. wildfire in a century.","[{'text': 'California', 'type': 'State', 'start_offset': 25, 'end_offset': 35}, {'text': 'U.S.', 'type': 'Country', 'start_offset': 100, 'end_offset': 104}]"
ID_1065285107034943488,"Thank you to former Gov. @Schwarzenegger, another @CalCommColleges alum, for serving and meeting firefighters and first responders today. The outpouring of support for those fighting the #CampFire and those affected by it has been wonderful.",[]
ID_1066373902430027776,"Camp Fire Incident Status (as of 24NOV18 08:30) Pct Contained: 95% Structures Destroyed: 13,954 res, 514 cmcl, 4,265 other Fatalities: 84 Acres: 153,336 Acft: 2 Engines: 102 Personnel: 1,628 **Project full containment o/a 30NOV ** SAR/US&R/FD continue missing victim search",[]
